Nome,Número,Peso,Altura,Tipos,Habilidades,Habilidades Descrição,Habilidades URL,Url Pokémon,Evoluções,Evoluções Número,Evoluções URL
Unfezant,521,29.0 kg,120.0 cm,"Normal,Flying","Big Pecks,Super Luck,Rivalry"," Protects the Pokémon from Defense-lowering attacks., Heightens the critical-hit ratios of moves., Deals more damage to a Pokémon of same gender."," https://pokemondb.net/ability/big-pecks, https://pokemondb.net/ability/super-luck, https://pokemondb.net/ability/rivalry",https://pokemondb.net/pokedex/unfezant,,,
Tranquill,520,15.0 kg,60.0 cm,"Normal,Flying","Big Pecks,Super Luck,Rivalry"," Protects the Pokémon from Defense-lowering attacks., Heightens the critical-hit ratios of moves., Deals more damage to a Pokémon of same gender."," https://pokemondb.net/ability/big-pecks, https://pokemondb.net/ability/super-luck, https://pokemondb.net/ability/rivalry",https://pokemondb.net/pokedex/tranquill,Unfezant, #0521," https://pokemondb.net/pokedex/tranquill, https://pokemondb.net/pokedex/unfezant"
Pidove,519,2.1 kg,30.0 cm,"Normal,Flying","Big Pecks,Super Luck,Rivalry"," Protects the Pokémon from Defense-lowering attacks., Heightens the critical-hit ratios of moves., Deals more damage to a Pokémon of same gender."," https://pokemondb.net/ability/big-pecks, https://pokemondb.net/ability/super-luck, https://pokemondb.net/ability/rivalry",https://pokemondb.net/pokedex/pidove,"Tranquill,Unfezant"," #0520, #0521"," https://pokemondb.net/pokedex/tranquill, https://pokemondb.net/pokedex/unfezant"
Musharna,518,60.5 kg,110.00000000000001 cm,Psychic,"Forewarn,Synchronize,Telepathy"," Determines what moves a foe has., Passes a burn, poison, or paralysis to the foe., Anticipates an ally's attack and dodges it."," https://pokemondb.net/ability/forewarn, https://pokemondb.net/ability/synchronize, https://pokemondb.net/ability/telepathy",https://pokemondb.net/pokedex/musharna,,,
Munna,517,23.3 kg,60.0 cm,Psychic,"Forewarn,Synchronize,Telepathy"," Determines what moves a foe has., Passes a burn, poison, or paralysis to the foe., Anticipates an ally's attack and dodges it."," https://pokemondb.net/ability/forewarn, https://pokemondb.net/ability/synchronize, https://pokemondb.net/ability/telepathy",https://pokemondb.net/pokedex/munna,Musharna, #0518, https://pokemondb.net/pokedex/musharna
Panpour,515,13.5 kg,60.0 cm,Water,"Gluttony,Torrent"," Encourages the early use of a held Berry., Powers up Water-type moves in a pinch."," https://pokemondb.net/ability/gluttony, https://pokemondb.net/ability/torrent",https://pokemondb.net/pokedex/panpour,Simipour, #0516, https://pokemondb.net/pokedex/simipour
Simipour,516,29.0 kg,100.0 cm,Water,"Gluttony,Torrent"," Encourages the early use of a held Berry., Powers up Water-type moves in a pinch."," https://pokemondb.net/ability/gluttony, https://pokemondb.net/ability/torrent",https://pokemondb.net/pokedex/simipour,,,
Simisear,514,28.0 kg,100.0 cm,Fire,"Gluttony,Blaze"," Encourages the early use of a held Berry., Powers up Fire-type moves in a pinch."," https://pokemondb.net/ability/gluttony, https://pokemondb.net/ability/blaze",https://pokemondb.net/pokedex/simisear,,,
Pansear,513,11.0 kg,60.0 cm,Fire,"Gluttony,Blaze"," Encourages the early use of a held Berry., Powers up Fire-type moves in a pinch."," https://pokemondb.net/ability/gluttony, https://pokemondb.net/ability/blaze",https://pokemondb.net/pokedex/pansear,Simisear, #0514, https://pokemondb.net/pokedex/simisear
Simisage,512,30.5 kg,110.00000000000001 cm,Grass,"Gluttony,Overgrow"," Encourages the early use of a held Berry., Powers up Grass-type moves in a pinch."," https://pokemondb.net/ability/gluttony, https://pokemondb.net/ability/overgrow",https://pokemondb.net/pokedex/simisage,,,
Pansage,511,10.5 kg,60.0 cm,Grass,"Gluttony,Overgrow"," Encourages the early use of a held Berry., Powers up Grass-type moves in a pinch."," https://pokemondb.net/ability/gluttony, https://pokemondb.net/ability/overgrow",https://pokemondb.net/pokedex/pansage,Simisage, #0512, https://pokemondb.net/pokedex/simisage
Liepard,510,37.5 kg,110.00000000000001 cm,Dark,"Limber,Unburden,Prankster"," The Pokémon is protected from paralysis., Raises Speed if a held item is used., Gives priority to a status move."," https://pokemondb.net/ability/limber, https://pokemondb.net/ability/unburden, https://pokemondb.net/ability/prankster",https://pokemondb.net/pokedex/liepard,,,
Purrloin,509,10.1 kg,40.0 cm,Dark,"Limber,Unburden,Prankster"," The Pokémon is protected from paralysis., Raises Speed if a held item is used., Gives priority to a status move."," https://pokemondb.net/ability/limber, https://pokemondb.net/ability/unburden, https://pokemondb.net/ability/prankster",https://pokemondb.net/pokedex/purrloin,Liepard, #0510, https://pokemondb.net/pokedex/liepard
Stoutland,508,61.0 kg,120.0 cm,Normal,"Intimidate,Sand Rush,Scrappy"," Lowers the foe's Attack stat., Boosts the Pokémon's Speed in a sandstorm., Enables moves to hit Ghost-type Pokémon."," https://pokemondb.net/ability/intimidate, https://pokemondb.net/ability/sand-rush, https://pokemondb.net/ability/scrappy",https://pokemondb.net/pokedex/stoutland,,,
Patrat,504,11.6 kg,50.0 cm,Normal,"Run Away,Keen Eye,Analytic"," Enables a sure getaway from wild Pokémon., Prevents other Pokémon from lowering accuracy., Boosts move power when the Pokémon moves last."," https://pokemondb.net/ability/run-away, https://pokemondb.net/ability/keen-eye, https://pokemondb.net/ability/analytic",https://pokemondb.net/pokedex/patrat,Watchog, #0505, https://pokemondb.net/pokedex/watchog
Samurott,503,94.6 kg,150.0 cm,Water,"Torrent,Shell Armor,Torrent,Sharpness"," Powers up Water-type moves in a pinch., The Pokémon is protected against critical hits., Powers up Water-type moves in a pinch., Boosts the power of slicing moves."," https://pokemondb.net/ability/torrent, https://pokemondb.net/ability/shell-armor, https://pokemondb.net/ability/torrent, https://pokemondb.net/ability/sharpness",https://pokemondb.net/pokedex/samurott,Dewott, #0502, https://pokemondb.net/pokedex/dewott
Dewott,502,24.5 kg,80.0 cm,Water,"Torrent,Shell Armor"," Powers up Water-type moves in a pinch., The Pokémon is protected against critical hits."," https://pokemondb.net/ability/torrent, https://pokemondb.net/ability/shell-armor",https://pokemondb.net/pokedex/dewott,,,
Oshawott,501,5.9 kg,50.0 cm,Water,"Torrent,Shell Armor"," Powers up Water-type moves in a pinch., The Pokémon is protected against critical hits."," https://pokemondb.net/ability/torrent, https://pokemondb.net/ability/shell-armor",https://pokemondb.net/pokedex/oshawott,Dewott, #0502, https://pokemondb.net/pokedex/dewott
Emboar,500,150.0 kg,160.0 cm,"Fire,Fighting","Blaze,Reckless"," Powers up Fire-type moves in a pinch., Powers up moves that have recoil damage."," https://pokemondb.net/ability/blaze, https://pokemondb.net/ability/reckless",https://pokemondb.net/pokedex/emboar,,,
Pignite,499,55.5 kg,100.0 cm,"Fire,Fighting","Blaze,Thick Fat"," Powers up Fire-type moves in a pinch., Ups resistance to Fire- and Ice-type moves."," https://pokemondb.net/ability/blaze, https://pokemondb.net/ability/thick-fat",https://pokemondb.net/pokedex/pignite,Emboar, #0500," https://pokemondb.net/pokedex/pignite, https://pokemondb.net/pokedex/emboar"
Serperior,497,63.0 kg,330.0 cm,Grass,"Overgrow,Contrary"," Powers up Grass-type moves in a pinch., Makes stat changes have an opposite effect."," https://pokemondb.net/ability/overgrow, https://pokemondb.net/ability/contrary",https://pokemondb.net/pokedex/serperior,,,
Servine,496,16.0 kg,80.0 cm,Grass,"Overgrow,Contrary"," Powers up Grass-type moves in a pinch., Makes stat changes have an opposite effect."," https://pokemondb.net/ability/overgrow, https://pokemondb.net/ability/contrary",https://pokemondb.net/pokedex/servine,Serperior, #0497," https://pokemondb.net/pokedex/servine, https://pokemondb.net/pokedex/serperior"
Tepig,498,9.9 kg,50.0 cm,Fire,"Blaze,Thick Fat"," Powers up Fire-type moves in a pinch., Ups resistance to Fire- and Ice-type moves."," https://pokemondb.net/ability/blaze, https://pokemondb.net/ability/thick-fat",https://pokemondb.net/pokedex/tepig,"Pignite,Emboar"," #0499, #0500"," https://pokemondb.net/pokedex/pignite, https://pokemondb.net/pokedex/emboar"
Arceus,493,320.0 kg,320.0 cm,Normal,Multitype, Changes type to match the held Plate., https://pokemondb.net/ability/multitype,https://pokemondb.net/pokedex/arceus,,,
Snivy,495,8.1 kg,60.0 cm,Grass,"Overgrow,Contrary"," Powers up Grass-type moves in a pinch., Makes stat changes have an opposite effect."," https://pokemondb.net/ability/overgrow, https://pokemondb.net/ability/contrary",https://pokemondb.net/pokedex/snivy,"Servine,Serperior"," #0496, #0497"," https://pokemondb.net/pokedex/servine, https://pokemondb.net/pokedex/serperior"
Victini,494,4.0 kg,40.0 cm,"Psychic,Fire",Victory Star, Boosts the accuracy of its allies and itself., https://pokemondb.net/ability/victory-star,https://pokemondb.net/pokedex/victini,,,
Shaymin,492,2.1 kg,20.0 cm,Grass,"Natural Cure,Serene Grace"," All status problems heal when it switches out., Boosts the likelihood of added effects appearing."," https://pokemondb.net/ability/natural-cure, https://pokemondb.net/ability/serene-grace",https://pokemondb.net/pokedex/shaymin,,,
Darkrai,491,50.5 kg,150.0 cm,Dark,Bad Dreams, Reduces a sleeping foe's HP., https://pokemondb.net/ability/bad-dreams,https://pokemondb.net/pokedex/darkrai,,,
Cresselia,488,85.6 kg,150.0 cm,Psychic,Levitate, Gives immunity to Ground type moves., https://pokemondb.net/ability/levitate,https://pokemondb.net/pokedex/cresselia,,,
Manaphy,490,1.4 kg,30.0 cm,Water,Hydration, Heals status problems if it is raining., https://pokemondb.net/ability/hydration,https://pokemondb.net/pokedex/manaphy,,,
Phione,489,3.1 kg,40.0 cm,Water,Hydration, Heals status problems if it is raining., https://pokemondb.net/ability/hydration,https://pokemondb.net/pokedex/phione,,,
Giratina,487,750.0 kg,450.0 cm,"Ghost,Dragon","Pressure,Telepathy,Levitate"," The Pokémon raises the foe's PP usage., Anticipates an ally's attack and dodges it., Gives immunity to Ground type moves."," https://pokemondb.net/ability/pressure, https://pokemondb.net/ability/telepathy, https://pokemondb.net/ability/levitate",https://pokemondb.net/pokedex/giratina,,,
Regigigas,486,420.0 kg,370.0 cm,Normal,Slow Start, Temporarily halves Attack and Speed., https://pokemondb.net/ability/slow-start,https://pokemondb.net/pokedex/regigigas,,,
Heatran,485,430.0 kg,170.0 cm,"Fire,Steel","Flash Fire,Flame Body"," It powers up Fire-type moves if it's hit by one., Contact with the Pokémon may burn the attacker."," https://pokemondb.net/ability/flash-fire, https://pokemondb.net/ability/flame-body",https://pokemondb.net/pokedex/heatran,,,
Uxie,480,0.3 kg,30.0 cm,Psychic,Levitate, Gives immunity to Ground type moves., https://pokemondb.net/ability/levitate,https://pokemondb.net/pokedex/uxie,,,
Rotom,479,0.3 kg,30.0 cm,"Electric,Ghost","Levitate,Levitate,Levitate,Levitate,Levitate,Levitate"," Gives immunity to Ground type moves., Gives immunity to Ground type moves., Gives immunity to Ground type moves., Gives immunity to Ground type moves., Gives immunity to Ground type moves., Gives immunity to Ground type moves."," https://pokemondb.net/ability/levitate, https://pokemondb.net/ability/levitate, https://pokemondb.net/ability/levitate, https://pokemondb.net/ability/levitate, https://pokemondb.net/ability/levitate, https://pokemondb.net/ability/levitate",https://pokemondb.net/pokedex/rotom,,,
Froslass,478,26.6 kg,130.0 cm,"Ice,Ghost","Snow Cloak,Cursed Body"," Raises evasion in a hailstorm., May disable a move used on the Pokémon."," https://pokemondb.net/ability/snow-cloak, https://pokemondb.net/ability/cursed-body",https://pokemondb.net/pokedex/froslass,,,
Dusknoir,477,106.6 kg,220.00000000000003 cm,Ghost,"Pressure,Frisk"," The Pokémon raises the foe's PP usage., The Pokémon can check a foe's held item."," https://pokemondb.net/ability/pressure, https://pokemondb.net/ability/frisk",https://pokemondb.net/pokedex/dusknoir,,,
Probopass,476,340.0 kg,140.0 cm,"Rock,Steel","Sturdy,Magnet Pull,Sand Force"," It cannot be knocked out with one hit., Prevents Steel-type Pokémon from escaping., Boosts certain moves' power in a sandstorm."," https://pokemondb.net/ability/sturdy, https://pokemondb.net/ability/magnet-pull, https://pokemondb.net/ability/sand-force",https://pokemondb.net/pokedex/probopass,,,
Gallade,475,52.0 kg,160.0 cm,"Psychic,Fighting","Steadfast,Sharpness,Justified,Inner Focus"," Raises Speed each time the Pokémon flinches., Boosts the power of slicing moves., Raises Attack when hit by a Dark-type move., The Pokémon is protected from flinching."," https://pokemondb.net/ability/steadfast, https://pokemondb.net/ability/sharpness, https://pokemondb.net/ability/justified, https://pokemondb.net/ability/inner-focus",https://pokemondb.net/pokedex/gallade,Kirlia, #0281, https://pokemondb.net/pokedex/kirlia
Porygon-Z,474,34.0 kg,90.0 cm,Normal,"Adaptability,Download,Analytic"," Powers up moves of the same type., Adjusts power according to a foe's defenses., Boosts move power when the Pokémon moves last."," https://pokemondb.net/ability/adaptability, https://pokemondb.net/ability/download, https://pokemondb.net/ability/analytic",https://pokemondb.net/pokedex/porygon-z,,,
Mamoswine,473,291.0 kg,250.0 cm,"Ice,Ground","Oblivious,Snow Cloak,Thick Fat"," Prevents it from becoming infatuated., Raises evasion in a hailstorm., Ups resistance to Fire- and Ice-type moves."," https://pokemondb.net/ability/oblivious, https://pokemondb.net/ability/snow-cloak, https://pokemondb.net/ability/thick-fat",https://pokemondb.net/pokedex/mamoswine,,,
Leafeon,470,25.5 kg,100.0 cm,Grass,"Leaf Guard,Chlorophyll"," Prevents problems with status in sunny weather., Boosts the Pokémon's Speed in sunshine."," https://pokemondb.net/ability/leaf-guard, https://pokemondb.net/ability/chlorophyll",https://pokemondb.net/pokedex/leafeon,,,
Togekiss,468,38.0 kg,150.0 cm,"Fairy,Flying","Hustle,Serene Grace,Super Luck"," Boosts the Attack stat, but lowers accuracy., Boosts the likelihood of added effects appearing., Heightens the critical-hit ratios of moves."," https://pokemondb.net/ability/hustle, https://pokemondb.net/ability/serene-grace, https://pokemondb.net/ability/super-luck",https://pokemondb.net/pokedex/togekiss,,,
Electivire,466,138.6 kg,180.0 cm,Electric,"Motor Drive,Vital Spirit"," Raises Speed if hit by an Electric-type move., Prevents the Pokémon from falling asleep."," https://pokemondb.net/ability/motor-drive, https://pokemondb.net/ability/vital-spirit",https://pokemondb.net/pokedex/electivire,,,
Yanmega,469,51.5 kg,190.0 cm,"Bug,Flying","Speed Boost,Tinted Lens,Frisk"," Its Speed stat is gradually boosted., Powers up “not very effective” moves., The Pokémon can check a foe's held item."," https://pokemondb.net/ability/speed-boost, https://pokemondb.net/ability/tinted-lens, https://pokemondb.net/ability/frisk",https://pokemondb.net/pokedex/yanmega,,,
Gliscor,472,42.5 kg,200.0 cm,"Ground,Flying","Hyper Cutter,Sand Veil,Poison Heal"," Prevents other Pokémon from lowering Attack stat., Boosts the Pokémon's evasion in a sandstorm., Restores HP if the Pokémon is poisoned."," https://pokemondb.net/ability/hyper-cutter, https://pokemondb.net/ability/sand-veil, https://pokemondb.net/ability/poison-heal",https://pokemondb.net/pokedex/gliscor,,,
Glaceon,471,25.9 kg,80.0 cm,Ice,"Snow Cloak,Ice Body"," Raises evasion in a hailstorm., The Pokémon gradually regains HP in a hailstorm."," https://pokemondb.net/ability/snow-cloak, https://pokemondb.net/ability/ice-body",https://pokemondb.net/pokedex/glaceon,,,
Magmortar,467,68.0 kg,160.0 cm,Fire,"Flame Body,Vital Spirit"," Contact with the Pokémon may burn the attacker., Prevents the Pokémon from falling asleep."," https://pokemondb.net/ability/flame-body, https://pokemondb.net/ability/vital-spirit",https://pokemondb.net/pokedex/magmortar,,,
Tangrowth,465,128.6 kg,200.0 cm,Grass,"Chlorophyll,Leaf Guard,Regenerator"," Boosts the Pokémon's Speed in sunshine., Prevents problems with status in sunny weather., Restores a little HP when withdrawn from battle."," https://pokemondb.net/ability/chlorophyll, https://pokemondb.net/ability/leaf-guard, https://pokemondb.net/ability/regenerator",https://pokemondb.net/pokedex/tangrowth,,,
